Domain,Domain Use
felderhofdrilling.com,Associated w/ Malware Actor
felixairvvays.com,Fraud
fellceconserve.com,Associated w/ Malware Actor
femsonmarine.com,Malware
fenghaunghj.com,Malware
fergologss.us,Fraud
ferotechindia.net,Associated w/ Malware Actor
feshsg.com,Fraud
festacynthia.com,Malware
festos.net,Associated w/ Malware Actor
festuspanel2.in,Malware
fffvision.com,Associated w/ Malware Actor
fiamm.in,Malware
fiatsarvices.com,Associated w/ Malware Actor
fibertecorp.com,Associated w/ Malware Actor
fidelilogistics.com,Fraud
fidelitybankngr.com,Fraud
fidelitybankplc.org,Associated w/ Malware Actor
fidelitybankplcng.net,Associated w/ Malware Actor
fidrograts.com,Associated w/ Malware Actor
fiecom.net,Associated w/ Malware Actor
fieetship.com,Associated w/ Malware Actor
fielquimacec.com,Malware
fielquimec-ec.com,Associated w/ Malware Actor
fifaregionalprojects.org,Malware
filezilla.usa.cc,Malware
filipxoziliuz.net,Malware
filtrationengr.com,Associated w/ Malware Actor
filuggage.com,Associated w/ Malware Actor
finance365.us,Associated w/ Malware Actor
financeafrica.net,Fraud
financeanddevelopmentcorporationlimited.com,Fraud
financeanddevelopmentcorporationltd.com,Associated w/ Malware Actor
financeetech.com,Malware
financial.duckdns.org,Malware
financialconduct-authorityuk.com,Associated w/ Malware Actor
financialfreedomfree.com,Associated w/ Malware Actor
fincamicrofinancebnk.com,Fraud
finiazz.com,Malware
firestone360.com,Malware
firexaue.com,Malware
first-bankplc.co.uk,Associated w/ Malware Actor
first-unitedbnk.com,Associated w/ Malware Actor
first1.ddns.net,Malware
firstbanknigerians.com,Associated w/ Malware Actor
firstbankplc.co.uk,Associated w/ Malware Actor
firstfurnitureinc.com,Malware
firstinland-bankplc.com,Associated w/ Malware Actor
firstrepublicbkc.org,Fraud
firststarservices.top,Fraud
firsttrustbk.com,Associated w/ Malware Actor
firsttrustmortgaqe.biz,Associated w/ Malware Actor
firstunited-bnk.com,Associated w/ Malware Actor
fis-si.com,Associated w/ Malware Actor
fisss.biz,Fraud
fitchersbook.org.in,Malware
fivegroup.co,Malware
fivesigroup.com,Associated w/ Malware Actor
fjhlmz.com,Fraud
fl0wers.in,Malware
flacademy.com.ng,Malware
flaminglabs.com,Associated w/ Malware Actor
flashair-trans.asia,Fraud
flexecam.com,Associated w/ Malware Actor
flexi-de.com,Associated w/ Malware Actor
flexm0re.in,Malware
flexuxpress.com,Associated w/ Malware Actor
flio-company.com,Associated w/ Malware Actor
fln-nd.com,Associated w/ Malware Actor
floridagateresorts.us,Associated w/ Malware Actor
flowlinkloqistics.com,Associated w/ Malware Actor
flowrrox.com,Malware
flrstbanknigeria.com,Associated w/ Malware Actor
flybluetravels.com.ng,Associated w/ Malware Actor
flybuletravels.com.ng,Fraud
flycanairline.com,Associated w/ Malware Actor
fmcit.net,Associated w/ Malware Actor
fmfgn.org,Malware
fmjustice-gov.com,Associated w/ Malware Actor
fnpccc.com,Associated w/ Malware Actor
fo-netuno-it.com,Associated w/ Malware Actor
foarnheads.com,Malware
fobcyclexsms.com,Malware
focall.co,Fraud
focus-grnt-tech.com,Associated w/ Malware Actor
foda-ltd.com,Associated w/ Malware Actor
fogxy.biz,Malware
foilot.com,Associated w/ Malware Actor
fomaco.us,Malware
foodsuorce.us,Associated w/ Malware Actor
foodsurce.us,Associated w/ Malware Actor
foodwallet.com.ng,Fraud
foration.com.ng,Malware
forcebayond.com,Fraud
foreigndebtmanagement.com,Malware
foresightsnigeria.com,Fraud
forex365.us,Associated w/ Malware Actor
forextutors.top,Malware
formicagam.com,Malware
fornation.com.ng,Fraud
forrberg.com,Malware
forstarefoods.com,Malware
fortaimpex.com,Associated w/ Malware Actor
fortrecchem.com,Associated w/ Malware Actor
fortune--best.com,Associated w/ Malware Actor
fossilfuels-co.us,Associated w/ Malware Actor
fossilfuels-ke.com,Associated w/ Malware Actor
fossl.co,Fraud
fostarclark.com,Malware
foumdocean.com,Associated w/ Malware Actor
fountian.co.za,Fraud
foxlimited.top,Malware
foxlimiteds.top,Malware
foxmaii.net,Associated w/ Malware Actor
foxmeil.com,Associated w/ Malware Actor
foxrnail.net,Associated w/ Malware Actor
foxrnails.co,Fraud
foxxydon.ddns.net,Malware
france-elevatuer.net,Associated w/ Malware Actor
franchiseclearing-exchange.com,Fraud
franklinebuka.com.ng,Malware
franklinjed.com,Associated w/ Malware Actor
frankman.mobi,Malware
frankman703.com,Associated w/ Malware Actor
frankman703.ddns.net,Associated w/ Malware Actor
frankorton.com,Malware
frankpony.club,Malware
frankyzulike.org.in,Malware
franvester.com,Associated w/ Malware Actor
frasaryachts.com,Associated w/ Malware Actor
fratellinzambetti.biz,Associated w/ Malware Actor
fredom-sky.com,Associated w/ Malware Actor
free-mailstorage.com,Associated w/ Malware Actor
freeconsumptions.com,Malware
freelux.cn.com,Malware
fregyaconstltd.com,Associated w/ Malware Actor
frenchcentergrouping.com.ng,Malware
frenchconnetion.com,Associated w/ Malware Actor
fresenuis-kabi.com,Associated w/ Malware Actor
fresherspro.xyz,Malware
freshfashionista.com,Malware
freshloggerz.com,Associated w/ Malware Actor
freshoicecream.com,Malware
freshweterfish.com,Associated w/ Malware Actor
frexhprince.ru,Malware
frhtt.net,Fraud
friendfinances.com,Malware
frieslandcampna.com,Associated w/ Malware Actor
frigogless.com,Associated w/ Malware Actor
fringru.us,Malware
frluggege.com,Associated w/ Malware Actor
frpaide.com,Malware
frutadali.com,Associated w/ Malware Actor
fs-eliiott.com,Malware
fs-sonqin.com,Associated w/ Malware Actor
fsa-ny.com,Associated w/ Malware Actor
fscaro.com,Fraud
fsdcomsats.net,Associated w/ Malware Actor
fsliefan.com,Associated w/ Malware Actor
fssdcomsats.com,Malware
ftbbank-kh.com,Associated w/ Malware Actor
ftnlt.com,Associated w/ Malware Actor
fujiexport.net,Associated w/ Malware Actor
fujiexport.org,Associated w/ Malware Actor
fujifilrnsis.com,Associated w/ Malware Actor
full-metal-ar.com,Associated w/ Malware Actor
fullsuripack.com,Associated w/ Malware Actor
fulnog.com,Associated w/ Malware Actor
fundloaders.net,Malware
furulsen.com,Associated w/ Malware Actor
furuno.info,Malware
fushesnz.com,Associated w/ Malware Actor
fusionpoint.pk,Malware
futoimt.com,Malware
futurarice.com,Malware
future-chemical.net,Associated w/ Malware Actor
future-furnitures.com,Malware
futureagrispa.com,Associated w/ Malware Actor
fyzee.top,Malware
fyzee.xyz,Malware
fyzeeconnect.ru,Malware
g-loggis.com,Malware
g-t-b-online.com,Fraud
g-tech.top,Malware
ga-abb.com,Associated w/ Malware Actor
gabfriend.vapr.cc,Malware
gadaexport.com,Associated w/ Malware Actor
gaffrey-kroese.com,Associated w/ Malware Actor
gaiggroup.com,Associated w/ Malware Actor
galars.biz,Associated w/ Malware Actor
galaxy-film-cn.com,Associated w/ Malware Actor
galaxyvalve.biz,Associated w/ Malware Actor
galentics.com,Associated w/ Malware Actor
galiilco.com,Associated w/ Malware Actor
galqha.com,Associated w/ Malware Actor
gameacorp.com,Associated w/ Malware Actor
gamehltd.gdn,Associated w/ Malware Actor
gameirntplc.com,Malware
gameset.xyz,Malware
gamma-a.org,Associated w/ Malware Actor
ganeshegro.com,Associated w/ Malware Actor
gantytrading.com,Associated w/ Malware Actor
gap-polymars.com,Associated w/ Malware Actor
gapapper.com,Associated w/ Malware Actor
gardencourtchambersae.com,Associated w/ Malware Actor
gardnardenver.com,Associated w/ Malware Actor
gardnerdenvre.com,Associated w/ Malware Actor
garki-hospital.com,Malware
garlcginger.com,Malware
garlicgnger.com,Associated w/ Malware Actor
gasarabian.co,Associated w/ Malware Actor
gasstocksinc.com,Associated w/ Malware Actor
gaudergruop.com,Associated w/ Malware Actor
gavoitasimbac.com,Malware
gavroprom.com,Associated w/ Malware Actor
gb-bks.com,Fraud
gbjftg.com,Associated w/ Malware Actor
gbmme.co,Associated w/ Malware Actor
gcb-gh.com,Associated w/ Malware Actor
gcb-gh.net,Fraud
gcb-ghana.com,Fraud
gcb-info.com,Associated w/ Malware Actor
gcbonline-gh.com,Fraud
gcg-as.com,Associated w/ Malware Actor
gcnaward.com,Associated w/ Malware Actor
gcp-baristers.com,Associated w/ Malware Actor
gddlngyi.com,Associated w/ Malware Actor
gdjiaohe.com,Fraud
gdreenny.com,Malware
gdwenxin.com,Associated w/ Malware Actor
ge-com.us,Malware
gea-e.com,Associated w/ Malware Actor
geamedicals.com,Associated w/ Malware Actor
geceit.com,Malware
geda-de.com,Associated w/ Malware Actor
gedss.co.uk,Associated w/ Malware Actor
geenicreations.com,Malware
geeupzz.com,Associated w/ Malware Actor
gemarhuy.com,Malware
gemed-tr.com,Associated w/ Malware Actor
gemiol.net,Associated w/ Malware Actor
gems-laipzig.com,Associated w/ Malware Actor
generalbayoservices.com,Malware
generalsup.us,Malware
generaltouch.ga,Malware
genparckhsa.com,Fraud
gensalesk.us,Malware
gentlnghk.com,Malware
geordinq.com,Malware
gepbooks.org,Associated w/ Malware Actor
gesdeliveries.net,Fraud
gettoworkzz.biz,Malware
gexcourier.com,Associated w/ Malware Actor
gezze.co,Malware
gfkccompany.com,Associated w/ Malware Actor
gftarde.com,Associated w/ Malware Actor
gh-consultant.com,Fraud
ghaclays.com,Associated w/ Malware Actor
ghanadetails.pw,Malware
ghanap0rts.net,Associated w/ Malware Actor
ghatrankevah.com,Associated w/ Malware Actor
ghazanfarqroup.com,Associated w/ Malware Actor
ghequipments.com,Fraud
ghobashco.com,Fraud
ghoshexport.com,Fraud
gidimantis.xyz,Malware
gidiveraz.com,Malware
gifccen.com,Fraud
gifcenuk.com,Fraud
gifchou.com,Malware
giftonelucw.top,Fraud
gigant-gruop.com,Malware
giitre.net,Associated w/ Malware Actor
gimx.net,Associated w/ Malware Actor
ginizinger.com,Associated w/ Malware Actor
girffonhoverwork.com,Associated w/ Malware Actor
girlchildright.biz,Malware
gitb-bj.com,Fraud
giti.xyz,Malware
gitpowergeneration.com,Associated w/ Malware Actor
gjunquerra.com,Associated w/ Malware Actor
glaciergroups.com,Fraud
glass-souce.biz,Associated w/ Malware Actor
glassexpont.com,Associated w/ Malware Actor
glelectirc.com,Malware
glenrotheshospital-uk.com,Fraud
glnsac.com,Malware
globalaffairs-nl.com,Malware
globalcityconect.com,Associated w/ Malware Actor
globalcoalcommodities.com,Associated w/ Malware Actor
globalexpressdelivery.org.uk,Associated w/ Malware Actor
globalexpressmarket.info,Fraud
globalfishtrading.biz,Associated w/ Malware Actor
globalftrust.com,Fraud
globalgumukleme.com,Associated w/ Malware Actor
globalinitl.com,Malware
globall.net.in,Fraud
globalmekrim.com,Malware
globalmerket.com,Fraud
globalpcun.com,Fraud
globalpcuniongroup.com,Fraud
globalrealityholding.com,Associated w/ Malware Actor
globalrniningequipment.com,Associated w/ Malware Actor
globalrsc.com.ng,Fraud
globalseafoodmraketing.com,Malware
globalserverisdore.com,Fraud
globalsolutionssericingss.com,Associated w/ Malware Actor
globaltransit-fr.com,Associated w/ Malware Actor
globaltrustconsult.com,Associated w/ Malware Actor
globalxeport.com,Associated w/ Malware Actor
globapas.com,Fraud
globapast.com,Fraud
globe.zapto.org,Malware
globecores.com,Associated w/ Malware Actor
globelrobots.com,Associated w/ Malware Actor
globetachgroup.net,Associated w/ Malware Actor
glocara.com,Associated w/ Malware Actor
glory297.org,Malware
gloryfeshions.com,Associated w/ Malware Actor
gloryproperties.com.ng,Malware
gloxima.com.ng,Malware
glsaton.net,Associated w/ Malware Actor
gmam.me,Associated w/ Malware Actor
gmidinc.com,Associated w/ Malware Actor
gmoneygroup.xyz,Malware
gmpmechine.com,Malware
godisgoodlimited.biz,Malware
godmustblessmethistime.xyz,Malware
godofmercy.pw,Malware
gogotest12321354.com,Malware
goilngas.com,Associated w/ Malware Actor
goldanpole.net,Associated w/ Malware Actor
goldengrains-dubai.com,Fraud
goldengramsdubai.com,Malware
goldenstarcourierservices.com,Associated w/ Malware Actor
goldensunfilm.net,Malware
goldentreeghana.com.ng,Fraud
golding.com.ng,Fraud
goldlifemmg.com,Malware
goldmantradingltd.com,Associated w/ Malware Actor
goldraygroup.com,Associated w/ Malware Actor
goldstabs.com,Associated w/ Malware Actor
goldstarfinancegroup.com,Fraud
goldxpressdelivery.com,Fraud
gomtexx.net,Malware
gonucing.com.ng,Malware
goo-jp.com,Associated w/ Malware Actor
goobyear.com,Associated w/ Malware Actor
goodiesfoodltd.com,Associated w/ Malware Actor
goodmorninbredrn.net,Malware
goodness.ddns.net,Malware
goodnewws.biz,Malware
goodwellbeard.biz,Malware
goodwellbeard.in,Malware
goodworks.ma,Associated w/ Malware Actor
goody-sa.com,Associated w/ Malware Actor
goooglesecurity.com,Malware
gopack-it.com,Associated w/ Malware Actor
gospelchurchofchrist.org,Associated w/ Malware Actor
gotaterra.com,Malware
gov-my.org,Associated w/ Malware Actor
gov-revenue.co.uk,Fraud
gov-rss.com,Associated w/ Malware Actor
gov-rss.org,Associated w/ Malware Actor
govrss.org,Associated w/ Malware Actor
govtrss.org,Associated w/ Malware Actor
goyuongcorp.com,Associated w/ Malware Actor
gp-2016.com,Fraud
gpcunio.com,Fraud
gpcunion.com,Fraud
gpcuniongroup.com,Fraud
gpdc.work,Associated w/ Malware Actor
gpm-pump.net,Associated w/ Malware Actor
gpsupplles.com,Associated w/ Malware Actor
gqtic.com,Associated w/ Malware Actor
gracegroup.pw,Malware
grafrtyp.com,Associated w/ Malware Actor
grainer-gtp.com,Associated w/ Malware Actor
grantomanto.co.za,Malware
grantuorbagno.com,Associated w/ Malware Actor
greatdynemic.com,Associated w/ Malware Actor
greatking.freeddns.org,Malware
greatnessempire.biz,Associated w/ Malware Actor
greatnewsnaijan.com,Malware
greatrihcwell.com,Malware
greek-rnarbles.com,Associated w/ Malware Actor
greektracle.com,Associated w/ Malware Actor
greenbey-com.us,Malware
greenlifepapers.com,Associated w/ Malware Actor
greenoasis-int.com,Malware
greenpekshipping.com,Associated w/ Malware Actor
greenpotfds.com,Malware
greenproducts.x10host.com,Malware
greenrnountainproducts.com,Associated w/ Malware Actor
greentechinternetional.com,Associated w/ Malware Actor
greentrading.us,Malware
greenworldcompany.net,Associated w/ Malware Actor
greenworldscompany.com,Fraud
greenz-nz.com,Fraud
greepyy.com,Malware
gref-equipment.com,Associated w/ Malware Actor
gref-gmbh.com,Associated w/ Malware Actor
grentiba.com,Malware
greyhat.duckdns.org,Malware
grnfabrics.com,Associated w/ Malware Actor
groombinvest.com,Malware
groundwetersupply.net,Malware
groupdalphi.com,Associated w/ Malware Actor
groupfinacier.org,Associated w/ Malware Actor
grouponlin.com,Fraud
grouponlins.com,Fraud
groups-onlines.com,Fraud
groupsdayuan.com,Fraud
groupsoline.com,Fraud
groupsonlin.com,Fraud
groupsonlines.com,Fraud
groupsonliness.com,Associated w/ Malware Actor
groupsonlins.com,Associated w/ Malware Actor
groupsonlinss.com,Associated w/ Malware Actor
groupsonlnes.com,Associated w/ Malware Actor
groupsonlns.com,Fraud
groupsonls.com,Fraud
groupss.org,Fraud
groupssonline.com,Fraud
groupssonlines.com,Associated w/ Malware Actor
groupssonliness.com,Fraud
grpwed.com,Associated w/ Malware Actor
grqlimited.com,Associated w/ Malware Actor
gruopetogola.net,Malware
gruoponline.com,Fraud
grupiondalo.com,Malware
grupoain.com,Associated w/ Malware Actor
gruqoaluman.com,Associated w/ Malware Actor
gryphondeliveryworldwide.co.uk,Fraud
gsgcrop.com,Associated w/ Malware Actor
gspfoodgroup.com,Associated w/ Malware Actor
gtbanking-ng.com,Associated w/ Malware Actor
gtbankplc.info,Malware
gtbbnkghana.info,Associated w/ Malware Actor
gtships.info,Malware
gu-tr.com,Associated w/ Malware Actor
guangslhunsz.com,Associated w/ Malware Actor
guarantytrustbank.co.uk,Fraud
guarantytrustbank.us,Associated w/ Malware Actor
guarantytrustbnkplc.com,Associated w/ Malware Actor
guerlian.in,Malware
guifcryo.com,Associated w/ Malware Actor
gulf-biotach.com,Malware
gulfaliteco.com,Associated w/ Malware Actor
gulfamericen.com,Associated w/ Malware Actor
gulfcable.us,Associated w/ Malware Actor
gulfelectrcal.com,Fraud
gulfmedlcal.com,Malware
gulfpetrogas.us,Associated w/ Malware Actor
gulfrnining.com,Associated w/ Malware Actor
gulfsteelworkks.com,Malware
gumtech.com.ng,Fraud
guppyplastlcpg-my.com,Associated w/ Malware Actor
gur-is-eu.com,Associated w/ Malware Actor
gursoygrup-tr.com,Associated w/ Malware Actor
guruszanga.com,Fraud
guspoty.com,Associated w/ Malware Actor
gvaradenengg.com,Fraud
gvgtechs.com,Malware
gvosgorup.com,Associated w/ Malware Actor
gvqtech.com,Associated w/ Malware Actor
gzkoler.com,Associated w/ Malware Actor
h0neyvvell.com,Associated w/ Malware Actor
h2coconut.in,Associated w/ Malware Actor
haakalworldtravel.com,Associated w/ Malware Actor
habanoscanarias.biz,Associated w/ Malware Actor
habasiit.com,Associated w/ Malware Actor
habibbank.org,Associated w/ Malware Actor
habibqulzar.com,Malware
haching.com.ng,Malware
hackermind.info,Malware
haidairqatar.com,Fraud
hailfax-online.com,Associated w/ Malware Actor
haioncasters.com,Malware
hakanfoods.co,Associated w/ Malware Actor
halaed.net,Associated w/ Malware Actor
halifacxz.com,Malware
halifax-bnk-uk.com,Associated w/ Malware Actor
halifaxbank-uk.net,Associated w/ Malware Actor
halifaxbnkonline-uk.com,Associated w/ Malware Actor
halifaxbnkuk.com,Associated w/ Malware Actor
halmarkexpress.com,Fraud
hammemilivestock.com,Associated w/ Malware Actor
hammondllps.com,Fraud
hamttagroup.com,Associated w/ Malware Actor
